id,fecha_hora,comuna_id,comuna,ingreso_promedio_hogar,paradero_id,codigo_paradero,latitud,longitud,recorrido_id,recorrido,empresa_operadora,capacidad_pasajeros,tiempo_promedio_viaje,flujo_pasajeros,velocidad_promedio
203,2025-01-09 10:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,1,210,Metbus,120,35.2,370,36.92
204,2025-01-09 11:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,4,301,Vule,115,42.83,1256,29.53
205,2025-01-09 12:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,10,Metro L3,Metro,1000,17.25,409,53.36
206,2025-01-09 13:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,8,Metro L5,Metro,1000,17.46,546,52.82
207,2025-01-09 14:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,3,506,Redbus,110,46.58,1284,29.3
208,2025-01-09 15:00:00,7,Providencia,2200000.0,7,PR107,-33.43,-70.61,8,Metro L5,Metro,1000,23.46,1742,48.03
209,2025-01-09 16:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,8,Metro L5,Metro,1000,17.76,590,52.64
210,2025-01-09 17:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,5,712,Metbus,120,62.55,2057,22.86
211,2025-01-09 18:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,4,301,Vule,115,47.31,1424,28.13
212,2025-01-09 19:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,1,210,Metbus,120,57.82,1729,25.59
213,2025-01-09 20:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,6,Metro L1,Metro,1000,22.38,1429,49.28
214,2025-01-09 21:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,1,210,Metbus,120,57.68,1789,25.09
215,2025-01-09 22:00:00,9,Vitacura,3800000.0,9,VT109,-33.39,-70.57,10,Metro L3,Metro,1000,17.0,647,52.41
216,2025-01-09 23:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,6,Metro L1,Metro,1000,17.63,404,53.38
217,2025-01-10 00:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,5,712,Metbus,120,33.44,788,33.43
218,2025-01-10 01:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,7,Metro L4,Metro,1000,17.47,1055,50.78
219,2025-01-10 02:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,3,506,Redbus,110,40.04,1150,30.42
220,2025-01-10 03:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,1,210,Metbus,120,39.61,634,34.72
221,2025-01-10 04:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,4,301,Vule,115,34.51,714,34.05
222,2025-01-10 05:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,8,Metro L5,Metro,1000,17.64,927,51.29
223,2025-01-10 06:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,5,712,Metbus,120,36.09,713,34.06
224,2025-01-10 07:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,10,Metro L3,Metro,1000,20.67,1500,49.0
225,2025-01-10 08:00:00,7,Providencia,2200000.0,7,PR107,-33.43,-70.61,1,210,Metbus,120,66.93,2596,18.37
226,2025-01-10 09:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,4,301,Vule,115,47.11,1498,27.52
227,2025-01-10 10:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,10,Metro L3,Metro,1000,19.13,924,51.3
228,2025-01-10 11:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,3,506,Redbus,110,46.21,1090,30.92
229,2025-01-10 12:00:00,8,Las Condes,3000000.0,8,LC108,-33.41,-70.56,7,Metro L4,Metro,1000,21.03,1726,48.1
230,2025-01-10 13:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,3,506,Redbus,110,33.24,474,36.05
231,2025-01-10 14:00:00,7,Providencia,2200000.0,7,PR107,-33.43,-70.61,9,Metro L6,Metro,1000,17.85,670,52.32
232,2025-01-10 15:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,8,Metro L5,Metro,1000,18.29,718,52.13
233,2025-01-10 16:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,10,Metro L3,Metro,1000,15.2,464,53.14
234,2025-01-10 17:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,6,Metro L1,Metro,1000,25.57,2751,44.0
235,2025-01-10 18:00:00,10,Lo Barnechea,4200000.0,10,LB110,-33.35,-70.52,6,Metro L1,Metro,1000,20.83,1790,47.84
236,2025-01-10 19:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,4,301,Vule,115,53.23,1908,24.1
237,2025-01-10 20:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,9,Metro L6,Metro,1000,22.49,2355,45.58
238,2025-01-10 21:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,6,Metro L1,Metro,1000,18.81,533,52.87
239,2025-01-10 22:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,5,712,Metbus,120,31.24,419,36.51
240,2025-01-10 23:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,1,210,Metbus,120,41.75,1178,30.18
241,2025-01-11 00:00:00,10,Lo Barnechea,4200000.0,10,LB110,-33.35,-70.52,1,210,Metbus,120,36.65,930,32.25
242,2025-01-11 01:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,5,712,Metbus,120,30.02,282,37.65
243,2025-01-11 02:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,10,Metro L3,Metro,1000,18.11,531,52.88
244,2025-01-11 03:00:00,7,Providencia,2200000.0,7,PR107,-33.43,-70.61,3,506,Redbus,110,44.54,1112,30.73
245,2025-01-11 04:00:00,8,Las Condes,3000000.0,8,LC108,-33.41,-70.56,5,712,Metbus,120,35.85,868,32.77
246,2025-01-11 05:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,1,210,Metbus,120,33.96,796,33.37
247,2025-01-11 06:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,6,Metro L1,Metro,1000,15.42,215,54.14
248,2025-01-11 07:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,7,Metro L4,Metro,1000,22.65,2056,46.78
249,2025-01-11 08:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,8,Metro L5,Metro,1000,22.25,1516,48.94
250,2025-01-11 09:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,7,Metro L4,Metro,1000,21.53,2051,46.8
251,2025-01-11 10:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,2,405,STP,100,40.11,1147,30.44
252,2025-01-11 11:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,2,405,STP,100,48.89,1607,26.61
253,2025-01-11 12:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,10,Metro L3,Metro,1000,21.07,1088,50.65
254,2025-01-11 13:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,4,301,Vule,115,32.12,563,35.31
255,2025-01-11 14:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,3,506,Redbus,110,31.05,379,36.84
256,2025-01-11 15:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,10,Metro L3,Metro,1000,14.99,470,53.12
257,2025-01-11 16:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,3,506,Redbus,110,48.23,1106,30.78
258,2025-01-11 17:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,7,Metro L4,Metro,1000,22.54,1877,47.49
259,2025-01-11 18:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,10,Metro L3,Metro,1000,21.96,1627,48.49
260,2025-01-11 19:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,8,Metro L5,Metro,1000,23.11,2113,46.55
261,2025-01-11 20:00:00,10,Lo Barnechea,4200000.0,10,LB110,-33.35,-70.52,9,Metro L6,Metro,1000,20.42,1617,48.53
262,2025-01-11 21:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,10,Metro L3,Metro,1000,15.93,594,52.62
263,2025-01-11 22:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,8,Metro L5,Metro,1000,19.83,708,52.17
264,2025-01-11 23:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,7,Metro L4,Metro,1000,17.27,584,52.66
265,2025-01-12 00:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,3,506,Redbus,110,41.69,1022,31.48
266,2025-01-12 01:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,1,210,Metbus,120,34.43,358,37.02
267,2025-01-12 02:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,5,712,Metbus,120,29.4,315,37.38
268,2025-01-12 03:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,7,Metro L4,Metro,1000,17.74,922,51.31
269,2025-01-12 04:00:00,8,Las Condes,3000000.0,8,LC108,-33.41,-70.56,6,Metro L1,Metro,1000,16.97,798,51.81
270,2025-01-12 05:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,8,Metro L5,Metro,1000,17.4,343,53.63
271,2025-01-12 06:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,4,301,Vule,115,28.84,243,37.98
272,2025-01-12 07:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,9,Metro L6,Metro,1000,22.52,2134,46.46
273,2025-01-12 08:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,4,301,Vule,115,49.42,1642,26.32
274,2025-01-12 09:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,7,Metro L4,Metro,1000,22.63,1736,48.06
275,2025-01-12 10:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,3,506,Redbus,110,28.62,213,38.23
276,2025-01-12 11:00:00,10,Lo Barnechea,4200000.0,10,LB110,-33.35,-70.52,4,301,Vule,115,44.84,1007,31.61
277,2025-01-12 12:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,3,506,Redbus,110,42.65,1079,31.01
278,2025-01-12 13:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,1,210,Metbus,120,43.19,897,32.52
279,2025-01-12 14:00:00,8,Las Condes,3000000.0,8,LC108,-33.41,-70.56,2,405,STP,100,35.77,856,32.87
280,2025-01-12 15:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,5,712,Metbus,120,31.49,646,34.62
281,2025-01-12 16:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,3,506,Redbus,110,40.78,927,32.27
282,2025-01-12 17:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,7,Metro L4,Metro,1000,24.36,2265,45.94
283,2025-01-12 18:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,6,Metro L1,Metro,1000,27.77,3003,42.99
284,2025-01-12 19:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,4,301,Vule,115,61.94,2011,23.24
285,2025-01-12 20:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,4,301,Vule,115,71.52,2893,15.89
286,2025-01-12 21:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,9,Metro L6,Metro,1000,19.77,743,52.03
287,2025-01-12 22:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,1,210,Metbus,120,24.11,232,38.07
288,2025-01-12 23:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,1,210,Metbus,120,35.61,814,33.22
289,2025-01-13 00:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,8,Metro L5,Metro,1000,16.46,510,52.96
290,2025-01-13 01:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,9,Metro L6,Metro,1000,15.34,309,53.76
291,2025-01-13 02:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,7,Metro L4,Metro,1000,16.67,735,52.06
292,2025-01-13 03:00:00,7,Providencia,2200000.0,7,PR107,-33.43,-70.61,3,506,Redbus,110,39.74,825,33.12
293,2025-01-13 04:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,5,712,Metbus,120,40.64,777,33.52
294,2025-01-13 05:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,10,Metro L3,Metro,1000,23.96,1757,47.97
295,2025-01-13 06:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,5,712,Metbus,120,27.25,287,37.61
296,2025-01-13 07:00:00,7,Providencia,2200000.0,7,PR107,-33.43,-70.61,10,Metro L3,Metro,1000,25.52,2560,44.76
297,2025-01-13 08:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,1,210,Metbus,120,51.85,1416,28.2
298,2025-01-13 09:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,4,301,Vule,115,47.9,1670,26.08
299,2025-01-13 10:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,1,210,Metbus,120,35.11,557,35.36
300,2025-01-13 11:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,10,Metro L3,Metro,1000,17.97,934,51.26
301,2025-01-13 12:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,6,Metro L1,Metro,1000,16.85,560,52.76
302,2025-01-13 13:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,8,Metro L5,Metro,1000,19.85,1003,50.99
303,2025-01-13 14:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,7,Metro L4,Metro,1000,18.19,1041,50.84
304,2025-01-13 15:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,10,Metro L3,Metro,1000,19.88,1543,48.83
305,2025-01-13 16:00:00,7,Providencia,2200000.0,7,PR107,-33.43,-70.61,8,Metro L5,Metro,1000,21.72,1549,48.8
306,2025-01-13 17:00:00,8,Las Condes,3000000.0,8,LC108,-33.41,-70.56,4,301,Vule,115,66.77,2574,18.55
307,2025-01-13 18:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,7,Metro L4,Metro,1000,23.37,2244,46.02
308,2025-01-13 19:00:00,7,Providencia,2200000.0,7,PR107,-33.43,-70.61,2,405,STP,100,89.77,3596,10.03
309,2025-01-13 20:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,8,Metro L5,Metro,1000,24.89,2382,45.47
310,2025-01-13 21:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,3,506,Redbus,110,49.54,1733,25.56
311,2025-01-13 22:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,2,405,STP,100,34.72,644,34.63
312,2025-01-13 23:00:00,10,Lo Barnechea,4200000.0,10,LB110,-33.35,-70.52,8,Metro L5,Metro,1000,18.96,1086,50.66
313,2025-01-14 00:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,1,210,Metbus,120,41.68,1125,30.62
314,2025-01-14 01:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,9,Metro L6,Metro,1000,19.85,795,51.82
315,2025-01-14 02:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,10,Metro L3,Metro,1000,18.3,839,51.64
316,2025-01-14 03:00:00,10,Lo Barnechea,4200000.0,10,LB110,-33.35,-70.52,5,712,Metbus,120,37.28,674,34.38
317,2025-01-14 04:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,1,210,Metbus,120,41.25,681,34.33
318,2025-01-14 05:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,7,Metro L4,Metro,1000,14.33,278,53.89
319,2025-01-14 06:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,4,301,Vule,115,46.36,1080,31.0
320,2025-01-14 07:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,8,Metro L5,Metro,1000,22.35,1845,47.62
321,2025-01-14 08:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,2,405,STP,100,54.36,1814,24.88
322,2025-01-14 09:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,9,Metro L6,Metro,1000,22.64,2250,46.0
323,2025-01-14 10:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,9,Metro L6,Metro,1000,15.59,308,53.77
324,2025-01-14 11:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,2,405,STP,100,41.35,1180,30.17
325,2025-01-14 12:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,8,Metro L5,Metro,1000,18.49,1079,50.68
326,2025-01-14 13:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,6,Metro L1,Metro,1000,20.72,1757,47.97
327,2025-01-14 14:00:00,7,Providencia,2200000.0,7,PR107,-33.43,-70.61,6,Metro L1,Metro,1000,18.66,970,51.12
328,2025-01-14 15:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,7,Metro L4,Metro,1000,18.84,811,51.76
329,2025-01-14 16:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,3,506,Redbus,110,27.97,216,38.2
330,2025-01-14 17:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,7,Metro L4,Metro,1000,23.83,2275,45.9
331,2025-01-14 18:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,6,Metro L1,Metro,1000,24.54,2675,44.3
332,2025-01-14 19:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,7,Metro L4,Metro,1000,25.41,2157,46.37
333,2025-01-14 20:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,9,Metro L6,Metro,1000,23.43,2365,45.54
334,2025-01-14 21:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,6,Metro L1,Metro,1000,16.93,828,51.69
335,2025-01-14 22:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,3,506,Redbus,110,32.03,507,35.77
336,2025-01-14 23:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,8,Metro L5,Metro,1000,16.31,661,52.36
337,2025-01-15 00:00:00,8,Las Condes,3000000.0,8,LC108,-33.41,-70.56,5,712,Metbus,120,48.92,1675,26.04
338,2025-01-15 01:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,5,712,Metbus,120,35.5,924,32.3
339,2025-01-15 02:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,4,301,Vule,115,37.66,1016,31.53
340,2025-01-15 03:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,10,Metro L3,Metro,1000,18.66,699,52.2
341,2025-01-15 04:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,9,Metro L6,Metro,1000,16.71,913,51.35
342,2025-01-15 05:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,6,Metro L1,Metro,1000,18.77,612,52.55
343,2025-01-15 06:00:00,7,Providencia,2200000.0,7,PR107,-33.43,-70.61,3,506,Redbus,110,46.69,1458,27.85
344,2025-01-15 07:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,5,712,Metbus,120,48.86,1411,28.24
345,2025-01-15 08:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,9,Metro L6,Metro,1000,24.89,2278,45.89
346,2025-01-15 09:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,7,Metro L4,Metro,1000,23.53,2267,45.93
347,2025-01-15 10:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,5,712,Metbus,120,39.07,774,33.55
348,2025-01-15 11:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,1,210,Metbus,120,36.59,670,34.42
349,2025-01-15 12:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,6,Metro L1,Metro,1000,18.5,1146,50.42
350,2025-01-15 13:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,5,712,Metbus,120,41.37,963,31.98
351,2025-01-15 14:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,3,506,Redbus,110,34.43,859,32.84
352,2025-01-15 15:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,1,210,Metbus,120,35.79,556,35.37
353,2025-01-15 16:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,4,301,Vule,115,37.27,533,35.56
354,2025-01-15 17:00:00,10,Lo Barnechea,4200000.0,10,LB110,-33.35,-70.52,8,Metro L5,Metro,1000,19.83,1558,48.77
355,2025-01-15 18:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,4,301,Vule,115,54.13,1964,23.63
356,2025-01-15 19:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,1,210,Metbus,120,63.89,2215,21.54
357,2025-01-15 20:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,3,506,Redbus,110,59.94,2322,20.65
358,2025-01-15 21:00:00,8,Las Condes,3000000.0,8,LC108,-33.41,-70.56,3,506,Redbus,110,45.38,960,32.0
359,2025-01-15 22:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,9,Metro L6,Metro,1000,19.69,697,52.21
360,2025-01-15 23:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,10,Metro L3,Metro,1000,17.41,252,53.99
361,2025-01-16 00:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,4,301,Vule,115,33.94,260,37.83
362,2025-01-16 01:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,10,Metro L3,Metro,1000,16.62,535,52.86
363,2025-01-16 02:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,10,Metro L3,Metro,1000,17.57,252,53.99
364,2025-01-16 03:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,10,Metro L3,Metro,1000,19.15,1011,50.96
365,2025-01-16 04:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,7,Metro L4,Metro,1000,19.6,678,52.29
366,2025-01-16 05:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,3,506,Redbus,110,38.22,557,35.36
367,2025-01-16 06:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,6,Metro L1,Metro,1000,18.35,490,53.04
368,2025-01-16 07:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,1,210,Metbus,120,52.05,1900,24.17
369,2025-01-16 08:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,1,210,Metbus,120,61.41,2484,19.3
370,2025-01-16 09:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,1,210,Metbus,120,62.07,2381,20.16
371,2025-01-16 10:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,3,506,Redbus,110,28.43,260,37.83
372,2025-01-16 11:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,8,Metro L5,Metro,1000,17.18,333,53.67
373,2025-01-16 12:00:00,10,Lo Barnechea,4200000.0,10,LB110,-33.35,-70.52,5,712,Metbus,120,36.6,843,32.98
374,2025-01-16 13:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,8,Metro L5,Metro,1000,17.05,689,52.24
375,2025-01-16 14:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,6,Metro L1,Metro,1000,18.68,811,51.76
376,2025-01-16 15:00:00,10,Lo Barnechea,4200000.0,10,LB110,-33.35,-70.52,9,Metro L6,Metro,1000,19.3,705,52.18
377,2025-01-16 16:00:00,7,Providencia,2200000.0,7,PR107,-33.43,-70.61,8,Metro L5,Metro,1000,20.48,932,51.27
378,2025-01-16 17:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,10,Metro L3,Metro,1000,23.6,2529,44.88
379,2025-01-16 18:00:00,8,Las Condes,3000000.0,8,LC108,-33.41,-70.56,10,Metro L3,Metro,1000,28.03,3495,41.02
380,2025-01-16 19:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,2,405,STP,100,87.83,3706,10.0
381,2025-01-16 20:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,9,Metro L6,Metro,1000,23.16,2509,44.96
382,2025-01-16 21:00:00,9,Vitacura,3800000.0,9,VT109,-33.39,-70.57,3,506,Redbus,110,39.0,905,32.46
383,2025-01-16 22:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,3,506,Redbus,110,45.3,1150,30.42
384,2025-01-16 23:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,9,Metro L6,Metro,1000,20.75,1127,50.49
385,2025-01-17 00:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,2,405,STP,100,37.49,1016,31.53
386,2025-01-17 01:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,8,Metro L5,Metro,1000,20.6,1038,50.85
387,2025-01-17 02:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,7,Metro L4,Metro,1000,18.39,1097,50.61
388,2025-01-17 03:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,2,405,STP,100,31.08,634,34.72
389,2025-01-17 04:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,9,Metro L6,Metro,1000,18.08,766,51.94
390,2025-01-17 05:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,6,Metro L1,Metro,1000,20.73,973,51.11
391,2025-01-17 06:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,4,301,Vule,115,41.81,740,33.83
392,2025-01-17 07:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,5,712,Metbus,120,56.09,1676,26.03
393,2025-01-17 08:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,6,Metro L1,Metro,1000,18.58,1356,49.58
394,2025-01-17 09:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,9,Metro L6,Metro,1000,21.19,1561,48.76
395,2025-01-17 10:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,9,Metro L6,Metro,1000,18.51,621,52.52
396,2025-01-17 11:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,3,506,Redbus,110,27.38,214,38.22
397,2025-01-17 12:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,5,712,Metbus,120,42.79,958,32.02
398,2025-01-17 13:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,8,Metro L5,Metro,1000,17.04,981,51.08
399,2025-01-17 14:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,9,Metro L6,Metro,1000,19.98,1003,50.99
400,2025-01-17 15:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,5,712,Metbus,120,38.64,566,35.28
401,2025-01-17 16:00:00,10,Lo Barnechea,4200000.0,10,LB110,-33.35,-70.52,10,Metro L3,Metro,1000,15.73,293,53.83
402,2025-01-17 17:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,10,Metro L3,Metro,1000,22.77,1953,47.19
403,2025-01-17 18:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,2,405,STP,100,50.38,1659,26.18
404,2025-01-17 19:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,9,Metro L6,Metro,1000,22.66,2365,45.54
405,2025-01-17 20:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,1,210,Metbus,120,71.82,3000,15.0
